"Exported to CSV on Wednesday, September 6, 2023"

"Person ID External","Job Title","Company","Academic degree","Status","Start year","End year","employee_education_VFLD3","Area Of Studies","Area of emphasis","employee_education_VFLD5","Country of study","Institution","Title earned"
"2000005524","VAQUERO (A) MAYOR","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000005524",,,"2000005524",,,
"2000005532","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005532",,,"2000005532",,,
"2000005779","OPERARIO DE ALMACEN","SATOR S.A.S (GRA-CO03)","HIGH SCHOOL",,,,"2000005779",,,"2000005779","COLOMBIA",,"BACHILLERATO"
"2000005779","OPERARIO DE ALMACEN","SATOR S.A.S (GRA-CO03)","ASSOCIATE'S",,,,"2000005779",,,"2000005779","COLOMBIA",,
"2000005781","OPERARIO(A) GENERAL","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000005781",,,"2000005781",,,
"2000005654","OPERADOR DE BASCULA","SATOR S.A.S (GRA-CO03)","ASSOCIATE'S","GRADUATED","2012","2014","2000005654","TECHNOLOGY",,"2000005654","COLOMBIA","Servicio Nacional de Aprendizaje SENA","TECNOLOGIA EN SILVICULTURA Y APROVECHAMIENTO DE PLANTACIONES FORESTALES"
"2000005655","GERENCIA LEGAL Y DE SOSTENIBILIDAD NDU","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)",,,,"2000005655",,,"2000005655","COLOMBIA",,
"2000005655","GERENCIA LEGAL Y DE SOSTENIBILIDAD NDU","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S",,,,"2000005655",,,"2000005655","COLOMBIA","Universidad del Norte","DERECHO"
"2000005655","GERENCIA LEGAL Y DE SOSTENIBILIDAD NDU","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)",,,,"2000005655",,,"2000005655","COLOMBIA",,"ESPECIALIZACION EN DERECHO DE SOCIEDADES"
"2000005655","GERENCIA LEGAL Y DE SOSTENIBILIDAD NDU","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)",,,,"2000005655",,,"2000005655","COLOMBIA",,"ESPECIALIZACION INTERNACIONAL EN DERECHO DEL TRANSPORTE"
"2000005657","LIDER DE LOGISTICA","SATOR S.A.S (GRA-CO03)","BACHELOR'S","GRADUATED","1997","2002","2000005657",,,"2000005657","COLOMBIA",,"ADMINISTRACION DE EMPRESAS CON ENFASIS EN FINANZAS"
"2000005657","LIDER DE LOGISTICA","SATOR S.A.S (GRA-CO03)","SPECIALIZATION (COL)","GRADUATED","2016","2017","2000005657",,,"2000005657","COLOMBIA","Universidad del Norte","ESPECIALIZACION EN LOGISTICA DEL TRANSPORTE INTERNACIONAL DE MERCANCIAS"
"2000005657","LIDER DE LOGISTICA","SATOR S.A.S (GRA-CO03)","MASTER'S","GRADUATED","2012","2019","2000005657",,,"2000005657","COLOMBIA","Universidad Nacional de Colombia","MAESTRIA EN INGENIERIA ADMINISTRATIVA"
"2000004509","ESPECIALISTA AUDITORIA","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","MASTER'S","GRADUATED","2015","2016","2000004509","FINANCE",,"2000004509","COLOMBIA","Universidad EAFIT","MAESTRIA EN ADMINISTRACION FINANCIERA"
"2000004509","ESPECIALISTA AUDITORIA","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","SPECIALIZATION (COL)","GRADUATED","2015","2016","2000004509","FINANCE",,"2000004509","COLOMBIA","Universidad EAFIT","ESPECIALIZACION EN FINANZAS"
"2000004509","ESPECIALISTA AUDITORIA","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","BACHELOR'S","GRADUATED","2006","2011","2000004509","FINANCE",,"2000004509","COLOMBIA","Institución Universitaria de Envigado","CONTADURIA PUBLICA"
"2000005658","VAQUERO(A)","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000005658",,,"2000005658",,,
"2000005660","AIT","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)",,,,,"2000005660",,,"2000005660",,,
"2000005661","COMPRADOR(A)","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","SPECIALIZATION (COL)",,,,"2000005661",,,"2000005661","COLOMBIA",,"FINANZAS Y NEGOCIOS INTERNACIONALES"
"2000005662","JEFE PILOTOS","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","BACHELOR'S",,,,"2000005662",,,"2000005662","COLOMBIA",,
"2000005664","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005664",,,"2000005664",,,
"2000005665","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005665",,,"2000005665",,,
"2000005670","TECNICO DE TRITURACION","SATOR S.A.S (GRA-CO03)",,,,,"2000005670",,,"2000005670",,,
"2000005671","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005671",,,"2000005671",,,
"2000005674","GERENCIA TRIBUTARIA CORPORATIVA","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)",,,,"2000005674",,,"2000005674","COLOMBIA",,"ESPECIALIZACION EN GESTION TRIBUTARIA INTERNACIONAL"
"2000005674","GERENCIA TRIBUTARIA CORPORATIVA","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S",,,,"2000005674",,,"2000005674","UNITED STATES",,
"2000005674","GERENCIA TRIBUTARIA CORPORATIVA","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S",,,,"2000005674",,,"2000005674","COLOMBIA",,"DERECHO"
"2000005674","GERENCIA TRIBUTARIA CORPORATIVA","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)",,,,"2000005674",,,"2000005674","COLOMBIA",,"ESPECIALIZACION EN DERECHO TRIBUTARIO"
"2000005674","GERENCIA TRIBUTARIA CORPORATIVA","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)",,,,"2000005674",,,"2000005674","SPAIN",,
"2000005681","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005681",,,"2000005681",,,
"2000005692","AUXILIAR DE COMPRAS","TEKIA S.A.S (GRA-CO04)",,,,,"2000005692",,,"2000005692",,,
"2000005693","DIRECCION BIODIVERSIDAD Y CAMBIO CLIMATICO","FUNDACION GRUPO ARGOS (GRA-CO05)","DOCTORATE'S","GRADUATED","2016","2019","2000005693","NATURAL SCIENCES",,"2000005693","UNITED STATES",,
"2000005693","DIRECCION BIODIVERSIDAD Y CAMBIO CLIMATICO","FUNDACION GRUPO ARGOS (GRA-CO05)","BACHELOR'S","GRADUATED","1999","2005","2000005693","NATURAL SCIENCES",,"2000005693","COLOMBIA",,"INGENIERIA AGROFORESTAL"
"2000005693","DIRECCION BIODIVERSIDAD Y CAMBIO CLIMATICO","FUNDACION GRUPO ARGOS (GRA-CO05)","MASTER'S","GRADUATED","2009","2011","2000005693","NATURAL SCIENCES",,"2000005693","MEXICO",,
"2000005698","OPERARIO MINA","SATOR S.A.S (GRA-CO03)",,,,,"2000005698",,,"2000005698",,,
"2000005705","LIDER SR SOSTENIBILIDAD","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)","GRADUATED","2011","2012","2000005705","HUMAN MANAGEMENT",,"2000005705","COLOMBIA","Universidad del Norte","ESPECIALIZACION EN GERENCIA EN GESTION HUMANA"
"2000005705","LIDER SR SOSTENIBILIDAD","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","1995","2000","2000005705","ENGINEERING",,"2000005705","COLOMBIA","Universidad del Norte","INGENIERIA INDUSTRIAL"
"2000005705","LIDER SR SOSTENIBILIDAD","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S","GRADUATED","2014",,"2000005705","HUMAN MANAGEMENT",,"2000005705","SPAIN","Universitat de Barcelona",
"2000005708","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005708",,,"2000005708",,,
"2000005859","TECNICO DE MINA","SATOR S.A.S (GRA-CO03)","HIGH SCHOOL",,,,"2000005859",,,"2000005859","COLOMBIA",,"BACHILLERATO"
"2000006019","COPILOTO","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","HIGH SCHOOL",,,,"2000006019",,,"2000006019","COLOMBIA",,"BACHILLERATO"
"2000006020","PILOTO","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","BACHELOR'S",,,,"2000006020",,,"2000006020","COLOMBIA",,"INGENIERIA CIVIL"
"2000006029","ANALISTA SISTEMA DE INFORMACION GEOGRAFICA","TEKIA S.A.S (GRA-CO04)","MASTER'S","GRADUATED","2017","2019","2000006029","NATURAL SCIENCES",,"2000006029","SPAIN",,"MAESTRIA EN INGENIERIA Y GESTION AMBIENTAL"
"2000006029","ANALISTA SISTEMA DE INFORMACION GEOGRAFICA","TEKIA S.A.S (GRA-CO04)","BACHELOR'S","GRADUATED","2000","2004","2000006029","AGRONOMY, VETERINARY AND RELATED",,"2000006029","COLOMBIA","Universidad Nacional de Colombia","TECNOLOGIA FORESTAL"
"2000006029","ANALISTA SISTEMA DE INFORMACION GEOGRAFICA","TEKIA S.A.S (GRA-CO04)","BACHELOR'S","GRADUATED","2008","2017","2000006029","AGRONOMY, VETERINARY AND RELATED",,"2000006029","COLOMBIA","Universidad Nacional Abierta y a Distancia","INGENIERIA AGROFORESTAL"
"2000005865","COORDINADORA SST","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","ASSOCIATE'S",,,,"2000005865",,,"2000005865","COLOMBIA",,"TECNOLOGIA EN SEGURIDAD E HIGIENE OCUPACIONAL"
"2000005865","COORDINADORA SST","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","BACHELOR'S",,,,"2000005865",,,"2000005865","COLOMBIA",,"TECNICA PROFESIONAL EN SALUD OCUPACIONAL"
"2000005879","GERENCIA FINANCIERA NEGOCIO INMOBILIARIO","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)",,,,"2000005879",,,"2000005879","COLOMBIA",,"ESPECIALIZACION EN FINANZAS CORPORATIVAS"
"2000005879","GERENCIA FINANCIERA NEGOCIO INMOBILIARIO","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S",,,,"2000005879",,,"2000005879","COLOMBIA",,"INGENIERIA INDUSTRIAL"
"2000005879","GERENCIA FINANCIERA NEGOCIO INMOBILIARIO","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S",,,,"2000005879",,,"2000005879","AUSTRALIA",,
"2000005886","OPERADOR (A) MAQUINARIA","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000005886",,,"2000005886",,,
"2000005888","GERENCIA NEGOCIO DESARROLLO URBANO","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S","GRADUATED",,,"2000005888",,,"2000005888","COLOMBIA",,
"2000005888","GERENCIA NEGOCIO DESARROLLO URBANO","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S","GRADUATED",,,"2000005888",,,"2000005888","COLOMBIA","Universidad EAFIT","ESPECIALIZACION EN FINANZAS"
"2000005888","GERENCIA NEGOCIO DESARROLLO URBANO","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED",,,"2000005888",,,"2000005888","COLOMBIA","Universidad EAFIT",
"2000005903","DIRECCION DE SOSTENIBILIDAD","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S","GRADUATED","2012","2013","2000005903","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005903","UNITED KINGDOM",,
"2000005903","DIRECCION DE SOSTENIBILIDAD","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)","GRADUATED","2003","2004","2000005903","FINANCE",,"2000005903","UNITED STATES",,
"2000005903","DIRECCION DE SOSTENIBILIDAD","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)","GRADUATED","2002","2003","2000005903","PROJECTS MANAGEMENT",,"2000005903","UNITED STATES",,"DOCTORADO EN GERENCIA DE PROYECTOS"
"2000005903","DIRECCION DE SOSTENIBILIDAD","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","1991","1997","2000005903","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005903","COLOMBIA","Universidad EAFIT","ADMINISTRACION DE NEGOCIOS"
"2000005921","LIDER LEGAL","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","1999","2004","2000005921",,,"2000005921","COLOMBIA",,"ECONOMIA"
"2000005921","LIDER LEGAL","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","2010","2015","2000005921",,,"2000005921","COLOMBIA",,"DERECHO"
"2000005829","COORDINADOR DE PROYECTOS","TEKIA S.A.S (GRA-CO04)","SPECIALIZATION (COL)",,,,"2000005829",,,"2000005829","COLOMBIA",,"ESPECIALIZACION EN GESTION AMBIENTAL"
"2000005829","COORDINADOR DE PROYECTOS","TEKIA S.A.S (GRA-CO04)","BACHELOR'S",,,,"2000005829",,,"2000005829","COLOMBIA","Universidad Nacional de Colombia","INGENIERIA FORESTAL"
"2000005832","OPERARIO(A) GENERAL","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000005832",,,"2000005832",,,
"2000005833","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005833",,,"2000005833",,,
"2000005835","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005835",,,"2000005835",,,
"2000005841","LIDER ADMINISTRATIVO BIENES E INMUEBLE","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","2013","2013","2000005841","FINANCE",,"2000005841","COLOMBIA","Corporación Universitaria Empresarial de Salamanca",
"2000005841","LIDER ADMINISTRATIVO BIENES E INMUEBLE","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","2009","2013","2000005841","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005841","COLOMBIA","Corporación Universitaria Empresarial de Salamanca","ADMINISTRACION DE EMPRESAS"
"2000005841","LIDER ADMINISTRATIVO BIENES E INMUEBLE","GRUPO ARGOS S.A. (GRA-CO01)","ASSOCIATE'S","GRADUATED","2007","2010","2000005841","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005841","COLOMBIA","Corporación Universitaria Empresarial de Salamanca","TECNOLOGIA EN COMERCIO INTERNACIONAL"
"2000005841","LIDER ADMINISTRATIVO BIENES E INMUEBLE","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)","GRADUATED","2022","2022","2000005841","ARCHITECTURE, URBANISM",,"2000005841","COLOMBIA","Pontificia Universidad Javeriana",
"2000005841","LIDER ADMINISTRATIVO BIENES E INMUEBLE","GRUPO ARGOS S.A. (GRA-CO01)","ASSOCIATE'S","GRADUATED","2010","2010","2000005841","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005841","COLOMBIA","Corporación Universitaria Empresarial de Salamanca",
"2000005841","LIDER ADMINISTRATIVO BIENES E INMUEBLE","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)","GRADUATED","2017","2018","2000005841","HUMAN MANAGEMENT",,"2000005841","COLOMBIA","Fundación Universitaria Ceipa","ESPECIALIZACION EN GERENCIA DEL TALENTO HUMANO"
"2000005844","OPERARIO (A) DE SERVICIOS GENERALES","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000005844",,,"2000005844",,,
"2000005846","GESTOR(A) SR. CONTRATACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","BACHELOR'S","GRADUATED","2014","2017","2000005846","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005846","COLOMBIA","Corporación Universitaria de Asturias","ADMINISTRACION Y DIRECCION DE EMPRESAS"
"2000005846","GESTOR(A) SR. CONTRATACION","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","ASSOCIATE'S","GRADUATED","2010","2012","2000005846","HUMAN MANAGEMENT",,"2000005846","COLOMBIA","Servicio Nacional de Aprendizaje SENA","TECNOLOGIA EN GESTION DEL TALENTO HUMANO"
"2000005855","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005855",,,"2000005855",,,
"2000005856","OPERADOR DE BASCULA","SATOR S.A.S (GRA-CO03)","TECHNICAL (COL)",,,,"2000005856",,,"2000005856","COLOMBIA",,
"2000005856","OPERADOR DE BASCULA","SATOR S.A.S (GRA-CO03)","BACHELOR'S","GRADUATED","2017",,"2000005856","ENGINEERING","INGENIERO INUSTRIAL ","2000005856","COLOMBIA","UNIREMINGTON","INGENIERIA INDUSTRIAL"
"2000005856","OPERADOR DE BASCULA","SATOR S.A.S (GRA-CO03)","HIGH SCHOOL",,,,"2000005856",,,"2000005856","COLOMBIA",,"BACHILLERATO"
"2000005858","LIDER FINANZAS DEL COLABORADOR","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","BACHELOR'S","IN PROGRESS","2015",,"2000005858",,,"2000005858","COLOMBIA",,
"2000005858","LIDER FINANZAS DEL COLABORADOR","SUMMA SERV. CORP. INTEGRALES (CEM-CO58)","TECHNICAL (COL)","GRADUATED","2007",,"2000005858",,,"2000005858","COLOMBIA","Servicio Nacional de Aprendizaje SENA","TECNICA PROFESIONAL EN NOMINA Y PRESTACIONES SOCIALES"
"2000005666","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005666",,,"2000005666",,,
"2000005606","DIRECCION RELACION CON EL INVERSIONISTA Y ASUNTOS DE LA PRESIDENCIA","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S","GRADUATED","2018","2020","2000005606","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005606","UNITED KINGDOM","London Business School","MAESTRIA EN ADMINISTRACION -MBA"
"2000005606","DIRECCION RELACION CON EL INVERSIONISTA Y ASUNTOS DE LA PRESIDENCIA","GRUPO ARGOS S.A. (GRA-CO01)","HIGH SCHOOL",,,,"2000005606",,,"2000005606","COLOMBIA",,"BACHILLERATO"
"2000005606","DIRECCION RELACION CON EL INVERSIONISTA Y ASUNTOS DE LA PRESIDENCIA","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","2009","2014","2000005606","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005606","COLOMBIA","Universidad EAFIT","NEGOCIOS INTERNACIONALES"
"2000005824","LIDER SR COMERCIAL","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","2011","2015","2000005824","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005824","COLOMBIA","Universidad EAFIT","ADMINISTRACION DE NEGOCIOS"
"2000005824","LIDER SR COMERCIAL","GRUPO ARGOS S.A. (GRA-CO01)","HIGH SCHOOL","GRADUATED","2005","2010","2000005824","EDUCATION",,"2000005824","COLOMBIA",,"BACHILLERATO"
"2000005824","LIDER SR COMERCIAL","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)","GRADUATED","2021","2022","2000005824","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005824","COLOMBIA","Universidad de la Sabana","ESPECIALIZACION EN GERENCIA ESTRATEGICA"
"2000005550","LIDER INFRAESTRUCTURA","GRUPO ARGOS S.A. (GRA-CO01)","HIGH SCHOOL","GRADUATED","2004","2009","2000005550","N/D",,"2000005550","COLOMBIA",,"BACHILLERATO"
"2000005550","LIDER INFRAESTRUCTURA","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","2010","2015","2000005550","ENGINEERING",,"2000005550","COLOMBIA","Universidad del Norte","INGENIERIA CIVIL"
"2000005550","LIDER INFRAESTRUCTURA","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S","GRADUATED","2017","2019","2000005550","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005550","COLOMBIA","Universidad del Norte","MAESTRIA EN INGENIERIA ADMINISTRATIVA"
"2000005656","COORDINADOR(A) ZONA CENTRO","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000005656",,,"2000005656",,,
"2000005883","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005883",,,"2000005883",,,
"2000005573","PROFESIONAL PLANEACION MINERA","SATOR S.A.S (GRA-CO03)",,,,,"2000005573",,,"2000005573",,,
"2000006067","LIDER SR PROYECTOS BARU","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)",,,,"2000006067",,,"2000006067","COLOMBIA","Servicio Nacional de Aprendizaje SENA","ESPECIALIZACION TECNOLOGICA EN GERENCIA DE PROYECTOS"
"2000006067","LIDER SR PROYECTOS BARU","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S",,,,"2000006067",,,"2000006067","COLOMBIA","Politécnico Colombiano Jaime Isaza Cadavid","INGENIERIA DE PRODUCTIVIDAD Y CALIDAD"
"2000005897","LIDER SR AMBIENTAL","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S",,,,"2000005897",,,"2000005897","COLOMBIA",,"INGENIERIA AMBIENTAL"
"2000005721","COORDINADOR DE PROYECTOS","TEKIA S.A.S (GRA-CO04)","BACHELOR'S","GRADUATED","2005","2009","2000005721","ENGINEERING",,"2000005721","COLOMBIA","Universidad del Tolima","INGENIERIA FORESTAL"
"2000005721","COORDINADOR DE PROYECTOS","TEKIA S.A.S (GRA-CO04)","SPECIALIZATION (COL)","GRADUATED","2018","2019","2000005721","FINANCE",,"2000005721","COLOMBIA","Universidad Antonio Nariño","ESPECIALIZACION EN GESTION FINANCIERA"
"2000005634","LIDER SR INFRAESTRUCTURA","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)","GRADUATED","2019","2020","2000005634","ENGINEERING",,"2000005634","COLOMBIA","Universidad del Norte","ESPECIALIZACION EN GERENCIA DE PROYECTOS DE INGENIERIA"
"2000005634","LIDER SR INFRAESTRUCTURA","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","2008","2013","2000005634","ENGINEERING",,"2000005634","COLOMBIA","Universidad del Norte","INGENIERIA CIVIL"
"2000005607","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005607",,,"2000005607",,,
"2000005505","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005505",,,"2000005505",,,
"2000005887","PROFESIONAL BIOTECNOLOGIA","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000005887",,,"2000005887",,,
"2000005516","OPERARIO(A) FORESTAL DE CAMPO","TEKIA S.A.S (GRA-CO04)",,,,,"2000005516",,,"2000005516",,,
"2000005819","ESTABLERO (A) MAYOR","FUNDACION GRUPO ARGOS (GRA-CO05)",,,,,"2000005819",,,"2000005819",,,
"2000005873","PROFESIONAL DE SOSTENIBILIDAD","SATOR S.A.S (GRA-CO03)","BACHELOR'S","GRADUATED","2000",,"2000005873","SOCIAL SCIENCES",,"2000005873","COLOMBIA",,"PLANEACION Y DESARROLLO SOCIAL"
"2000005943","GERENTE GENERAL","OPAIN S.A. (ODI-CO02)","BACHELOR'S","GRADUATED","1997","2002","2000005943",,,"2000005943","COLOMBIA","Universidad Libre","DERECHO"
"2000005943","GERENTE GENERAL","OPAIN S.A. (ODI-CO02)","SPECIALIZATION (COL)","GRADUATED","2003","2004","2000005943",,,"2000005943","COLOMBIA","Universidad del Rosario","ESPECIALIZACION EN DERECHO COMERCIAL"
"2000005943","GERENTE GENERAL","OPAIN S.A. (ODI-CO02)","MASTER'S","GRADUATED","2010","2011","2000005943",,,"2000005943","SPAIN","Escuela de Organización Industrial","MAESTRIA EN ADMINISTRACION Y DIRECCION DE EMPRESAS"
"2000005943","GERENTE GENERAL","OPAIN S.A. (ODI-CO02)","MASTER'S","GRADUATED","2015","2016","2000005943",,,"2000005943","SPAIN",,
"2000005943","GERENTE GENERAL","OPAIN S.A. (ODI-CO02)","SPECIALIZATION (COL)","GRADUATED","2006","2008","2000005943",,,"2000005943","COLOMBIA","Universidad del Rosario","ESPECIALIZACION EN DERECHO FINANCIERO"
"2000005943","GERENTE GENERAL","OPAIN S.A. (ODI-CO02)","MASTER'S","GRADUATED","2015","2016","2000005943",,,"2000005943","UNITED STATES","Northwestern University",
"2000005668","DIRECCION INFRAESTRUCTURA","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S","GRADUATED","2014","2015","2000005668",,,"2000005668","COLOMBIA","Universidad del Norte","ESPECIALIZACION EN GERENCIA DE PROYECTOS"
"2000005668","DIRECCION INFRAESTRUCTURA","GRUPO ARGOS S.A. (GRA-CO01)","SPECIALIZATION (COL)","GRADUATED","2004","2005","2000005668",,,"2000005668","COLOMBIA","Universidad del Norte",
"2000005668","DIRECCION INFRAESTRUCTURA","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S","GRADUATED","1999","2004","2000005668",,,"2000005668","COLOMBIA","Universidad del Norte","INGENIERIA CIVIL"
"2000005843","ANALISTA SERVICIO AL CLIENTE","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","TECHNICAL (COL)","GRADUATED","2015","2017","2000005843","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005843","COLOMBIA","CESDE","TECNICO PROFESIONAL DE ADMINISTRACION DE EMPRESAS"
"2000005843","ANALISTA SERVICIO AL CLIENTE","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","ASSOCIATE'S","GRADUATED","2005","2008","2000005843","TECHNOLOGY",,"2000005843","COLOMBIA",,"TECNOLOGIA INDUSTRIAL"
"2000005843","ANALISTA SERVICIO AL CLIENTE","INTERNACIONAL EJECUTIVA DE AVIACION S.A.S (GRA-CO02)","BACHELOR'S","GRADUATED","2017",,"2000005843","ADMINISTRATIVE AND ECONOMIC SCIENCES",,"2000005843","COLOMBIA",,"ADMINISTRACION DE EMPRESAS - CICLO PROFESIONAL"
"2000005568","AUXILIAR AMBIENTAL","SATOR S.A.S (GRA-CO03)",,,,,"2000005568",,,"2000005568",,,
"2000005535","AUXILIAR DE CAMPO","TEKIA S.A.S (GRA-CO04)",,,,,"2000005535",,,"2000005535",,,
"2000005758","GERENCIA ESTRATEGIA INMOBILIARIA","GRUPO ARGOS S.A. (GRA-CO01)","BACHELOR'S",,,,"2000005758",,,"2000005758","UNITED STATES",,
"2000005758","GERENCIA ESTRATEGIA INMOBILIARIA","GRUPO ARGOS S.A. (GRA-CO01)","MASTER'S",,,,"2000005758",,,"2000005758","UNITED STATES",,"MAESTRIA EN ADMINISTRACION -MBA"
"2000005934","DIRECCION EJECUTIVA","FUNDACION GRUPO ARGOS (GRA-CO05)","BACHELOR'S","GRADUATED","1996","2003","2000005934","COMMUNICATIONS",,"2000005934","COLOMBIA",,"COMUNICACION SOCIAL Y PERIODISMO"
"2000005934","DIRECCION EJECUTIVA","FUNDACION GRUPO ARGOS (GRA-CO05)","MASTER'S","GRADUATED","2012","2014","2000005934","SUSTAINABILITY",,"2000005934","UNITED STATES",,
"2000005934","DIRECCION EJECUTIVA","FUNDACION GRUPO ARGOS (GRA-CO05)","SPECIALIZATION (COL)","GRADUATED","2013","2014","2000005934","NATURAL SCIENCES",,"2000005934","UNITED STATES",,
"2000005976","OPERARIO FORESTAL","TEKIA S.A.S (GRA-CO04)",,,,,"2000005976",,,"2000005976",,,
"2000005635","AUXILIAR ADMINISTRATIVO (A)","TEKIA S.A.S (GRA-CO04)",,,,,"2000005635",,,"2000005635",,,
